 Date & UTC Time,Sea Level,Water Temperature,Air Temperature,Barometric Pressure,Residuals,Adjusted Residuals,Wind Direction,Wind Gust,Wind Speed
13/01/2017 9:00,1.291,29.8,27.8,1009.8,-0.007,-0.044,193,1.9,1.2
13/01/2017 10:00,0.993,29.8,27.3,1010.3,-0.012,-0.045,196,1.5,1.2
13/01/2017 11:00,0.666,30,27.1,1010.5,-0.01,-0.039,185,1.9,1.1
13/01/2017 12:00,0.373,30,27.4,1010.3,-0.01,-0.037,160,1.3,0.1
13/01/2017 13:00,0.171,30.1,27.6,1009.6,-0.012,-0.042,46,1.5,0.4
13/01/2017 14:00,0.106,30.2,26.9,1009,-0.018,-0.055,196,1.5,0.4
13/01/2017 15:00,0.197,30.2,26.9,1008.6,-0.025,-0.068,94,1.2,0.2
13/01/2017 16:00,0.42,30.2,26.4,1008.4,-0.034,-0.08,0,1.1,0
13/01/2017 17:00,0.728,30.2,26,1008.4,-0.031,-0.079,203,1.3,0.2
13/01/2017 18:00,1.047,30.2,25.9,1008.6,-0.015,-0.063,207,1,0.6
13/01/2017 19:00,1.286,30.2,26.2,1009.3,-0.014,-0.06,215,1.3,0.2
13/01/2017 20:00,1.421,29.7,27.8,1009.7,-0.004,-0.042,0,0.9,0
13/01/2017 21:00,1.421,29.8,29.6,1009.6,0.009,-0.026,5,1.1,0.5
13/01/2017 22:00,1.287,29.8,30.8,1009.6,0.012,-0.024,315,1.5,0.5
13/01/2017 23:00,1.074,29.9,31.3,1009.5,0.005,-0.031,301,4.6,2.8
14/01/2017 0:00,0.848,29.9,31.3,1009.2,-0.01,-0.048,263,4.6,1.8
14/01/2017 1:00,0.665,29.9,30.6,1009.3,-0.036,-0.077,23,5.1,1
14/01/2017 2:00,0.587,30.2,26.4,1009.7,-0.057,-0.096,65,7.9,3.3
14/01/2017 3:00,0.639,30.4,27.5,1008.8,-0.068,-0.104,45,5.5,2.1
14/01/2017 4:00,0.804,30.8,30.3,1008,-0.073,-0.118,329,3,0.8
14/01/2017 5:00,1.06,31,30.5,1007.9,-0.043,-0.096,273,2,0.7
14/01/2017 6:00,1.273,31,30.1,1008.3,-0.044,-0.097,73,2.7,0.8
14/01/2017 7:00,1.421,29.9,29.4,1008.6,-0.044,-0.093,207,2.7,0.6
14/01/2017 8:00,1.469,29.8,28.7,1009.5,-0.037,-0.083,64,3.7,1.3
14/01/2017 9:00,1.401,29.8,27.6,1009.8,-0.018,-0.055,134,3.7,0.7
14/01/2017 10:00,1.194,29.9,27.3,1009.8,-0.014,-0.048,196,2.2,0.3
14/01/2017 11:00,0.896,29.9,26.5,1009.9,-0.022,-0.056,168,3,0.6
14/01/2017 12:00,0.589,30.2,26.2,1009.7,-0.022,-0.055,188,1.7,0.1
14/01/2017 13:00,0.333,30.7,25.6,1009.1,-0.019,-0.055,184,2.6,1.8
14/01/2017 14:00,0.17,30.8,25.3,1008.6,-0.028,-0.069,183,2,0.3
14/01/2017 15:00,0.144,30.6,25.1,1008.3,-0.039,-0.085,198,1.4,1
14/01/2017 16:00,0.279,30.6,25.4,1008.2,-0.038,-0.087,130,1.9,0.3
14/01/2017 17:00,0.516,30.5,24.9,1008.5,-0.049,-0.099,163,1.2,0.4
14/01/2017 18:00,0.814,30.4,25,1009.1,-0.047,-0.094,185,1.2,0.1
14/01/2017 19:00,1.109,30.2,25.2,1009.9,-0.031,-0.07,205,1.2,0.4
14/01/2017 20:00,1.321,30,27.7,1010.2,-0.02,-0.053,332,1.1,0.4
14/01/2017 21:00,1.422,29.5,29.4,1010.9,-0.002,-0.031,319,0.9,0.3
14/01/2017 22:00,1.392,29.7,29.9,1010.2,0.015,-0.009,188,1.4,0.9
14/01/2017 23:00,1.232,29.7,30,1010.1,0.009,-0.021,248,1.9,0.4
15/01/2017 0:00,1.009,29.7,28.4,1009.9,-0.01,-0.041,143,4.2,1.1
15/01/2017 1:00,0.813,30,26.2,1009.7,-0.011,-0.044,27,4.3,1.4
15/01/2017 2:00,0.661,30.3,28.8,1008.9,-0.03,-0.066,342,2.6,0.5
15/01/2017 3:00,0.605,30.5,31.3,1008.1,-0.053,-0.097,307,3.1,0.9
15/01/2017 4:00,0.674,30.5,30.5,1007.8,-0.064,-0.116,127,4.7,1.5
15/01/2017 5:00,0.866,30,28.4,1008.2,-0.043,-0.097,50,6.4,0.7
15/01/2017 6:00,1.085,30.7,28.1,1008.9,-0.032,-0.082,29,2.8,1.1
15/01/2017 7:00,1.268,30.6,27.1,1009.3,-0.034,-0.077,153,3.8,1.5
15/01/2017 8:00,1.384,29.9,27.3,1009.6,-0.034,-0.073,9,3,0.1
15/01/2017 9:00,1.397,29.7,27.2,1010,-0.033,-0.069,55,2.6,0.3
15/01/2017 10:00,1.31,29.6,27.1,1010.1,-0.012,-0.044,165,2.2,0
15/01/2017 11:00,1.1,29.8,27.1,1010.1,-0.008,-0.039,113,1.2,0.3
15/01/2017 12:00,0.838,30,27.2,1009.7,0.001,-0.031,156,1.3,0.2
15/01/2017 13:00,0.57,30.1,26.8,1009.1,0.002,-0.034,131,0.7,0.1
15/01/2017 14:00,0.358,30.3,26.7,1008.5,0,-0.042,197,0.8,0.2
15/01/2017 15:00,0.238,30.3,26.5,1008,-0.017,-0.065,190,0.9,0
15/01/2017 16:00,0.253,30.4,26.2,1007.7,-0.031,-0.084,179,0.8,0.2
15/01/2017 17:00,0.389,30.3,26.4,1007.7,-0.054,-0.11,192,1,0.3
15/01/2017 18:00,0.623,29.8,26,1008.4,-0.066,-0.121,190,1.2,0.8
15/01/2017 19:00,0.905,29.9,27,1009.1,-0.056,-0.103,43,2,1.1
15/01/2017 20:00,1.147,29.7,27.6,1009.4,-0.052,-0.093,46,0.9,0.2
15/01/2017 21:00,1.312,29.9,29,1010,-0.043,-0.081,92,1.1,0.5
15/01/2017 22:00,1.38,0,0,0,-0.017,-0.049,70,3.1,1
15/01/2017 23:00,1.321,29.5,29.4,1009.6,-0.002,-0.035,189,3.4,0.8
16/01/2017 0:00,1.164,29.3,29.5,1009.5,-0.001,-0.038,215,2.6,1.2
16/01/2017 1:00,0.966,29.7,26.5,1009.7,-0.007,-0.044,9,5.8,0.9
16/01/2017 2:00,0.783,29.9,26.8,1009.2,-0.017,-0.053,58,2.6,1
16/01/2017 3:00,0.644,30,28.1,1008.8,-0.05,-0.09,37,1.1,0.3
16/01/2017 4:00,0.603,30,29,1008.3,-0.079,-0.124,303,1.9,1.2
16/01/2017 5:00,0.687,30.1,27.9,1008.3,-0.083,-0.133,302,2.1,0.4
16/01/2017 6:00,0.861,29.9,26.7,1008.8,-0.069,-0.118,188,2.1,1
16/01/2017 7:00,1.049,29.8,26.2,1009.9,-0.061,-0.104,193,2.1,0.5
16/01/2017 8:00,1.211,29.7,26.1,1010.6,-0.05,-0.082,189,1.3,0.9
16/01/2017 9:00,1.307,29.8,27,1010.7,-0.037,-0.064,248,1.6,0.5
16/01/2017 10:00,1.309,29.8,26.7,1011,-0.021,-0.046,205,1.4,0.2
16/01/2017 11:00,1.202,29.5,26.2,1011.2,-0.009,-0.032,150,1.6,0
16/01/2017 12:00,0.983,29.5,25.8,1011.6,-0.03,-0.049,187,3.1,0.9
16/01/2017 13:00,0.753,29.6,25.1,1010.3,-0.025,-0.043,120,2.1,0.2
16/01/2017 14:00,0.541,29.6,24.8,1009.2,-0.019,-0.049,120,1.3,0.6
16/01/2017 15:00,0.368,29.7,24.5,1008.7,-0.036,-0.077,199,0.9,0.4
16/01/2017 16:00,0.297,29.7,24.3,1008.7,-0.053,-0.098,194,2.2,1.4
16/01/2017 17:00,0.339,29.7,24,1008.7,-0.074,-0.119,200,2.2,0.2
16/01/2017 18:00,0.491,29.6,23.9,1009.2,-0.089,-0.134,209,1,0.1
16/01/2017 19:00,0.714,29.6,23.8,1010,-0.094,-0.134,203,0.8,0.2
16/01/2017 20:00,0.961,29.6,25.7,1010.3,-0.083,-0.115,0,0.8,0
16/01/2017 21:00,1.172,29.4,28,1010.1,-0.064,-0.094,190,0.8,0.2
16/01/2017 22:00,1.313,29.3,28.7,1010,-0.034,-0.065,82,3,0.6
16/01/2017 23:00,1.347,29.4,29.3,1009.9,-0.007,-0.039,237,2.7,0.6
17/01/2017 0:00,1.272,29.4,29.7,1009.5,0.007,-0.027,153,4.5,1.3
17/01/2017 1:00,1.12,29.4,27.5,1009.6,0.007,-0.03,52,5.6,2.4
17/01/2017 2:00,0.945,29.2,29.3,1009.1,0.006,-0.03,74,3.8,1.9
17/01/2017 3:00,0.775,29.7,29.7,1008,-0.014,-0.057,47,3.7,1.4
17/01/2017 4:00,0.652,29.9,30.8,1007.7,-0.053,-0.106,239,3.2,1.4
17/01/2017 5:00,0.616,30.1,30.1,1007.2,-0.092,-0.148,164,4.8,1.1
17/01/2017 6:00,0.68,29.7,29,1007.9,-0.113,-0.172,201,3.8,1
17/01/2017 7:00,0.823,30,27.9,1008.8,-0.107,-0.16,110,3.8,1.2
17/01/2017 8:00,0.981,29.6,25.3,1010,-0.098,-0.14,66,4.8,1.7
17/01/2017 9:00,1.127,29.5,24.7,1010.3,-0.069,-0.101,78,4.9,1
17/01/2017 10:00,1.224,29.2,24.7,1010.4,-0.027,-0.056,136,3.1,0.7
17/01/2017 11:00,1.225,29.3,25,1010.6,0.004,-0.024,146,2.1,0.7
17/01/2017 12:00,1.116,29.3,24.8,1010.1,0.008,-0.019,93,3,1.4
17/01/2017 13:00,0.945,29.4,24.4,1009.5,0.006,-0.026,90,4.1,1.3
17/01/2017 14:00,0.753,29.4,25,1009,0.002,-0.036,123,3.7,0.7
17/01/2017 15:00,0.567,29.6,24.6,1008.1,-0.017,-0.06,164,2.3,1.1
17/01/2017 16:00,0.449,29.5,24.5,1007.5,-0.031,-0.083,159,1.8,0.9
17/01/2017 17:00,0.416,29.4,24.4,1007.5,-0.049,-0.107,179,2,1.1
17/01/2017 18:00,0.48,29.3,24.8,1008,-0.068,-0.125,180,2.4,1.4
17/01/2017 19:00,0.626,29.2,24.9,1008.7,-0.082,-0.133,209,1.6,0.8
17/01/2017 20:00,0.82,29.2,24.6,1009.1,-0.087,-0.132,358,3.3,0.2
17/01/2017 21:00,1.036,29,25.1,1009.2,-0.066,-0.107,107,7,1.1
17/01/2017 22:00,1.21,29.4,27,1009,-0.041,-0.081,91,2.7,0.9
17/01/2017 23:00,1.312,29.4,29.5,1008.6,-0.013,-0.056,73,3.1,1
18/01/2017 0:00,1.311,29.5,25.6,1008.9,0.001,-0.044,95,9,1.3
18/01/2017 1:00,1.228,29.5,26.9,1008.6,0.011,-0.032,76,5.8,2.8
18/01/2017 2:00,1.087,29.6,26.1,1008.2,0.013,-0.033,92,6.9,1.7
18/01/2017 3:00,0.92,29.7,28.5,1007.3,0.003,-0.048,87,3.6,1.7
18/01/2017 4:00,0.748,29.8,30.2,1006.7,-0.039,-0.098,2,4.2,0.8
18/01/2017 5:00,0.645,29.8,29.4,1006.7,-0.071,-0.137,74,5,2.1
18/01/2017 6:00,0.625,29.2,28.6,1007.1,-0.097,-0.161,57,4.4,2.2
18/01/2017 7:00,0.672,29.3,27.7,1007.8,-0.122,-0.183,198,3.5,0.2
18/01/2017 8:00,0.786,29.3,26,1008.8,-0.121,-0.174,234,2.5,1.1
18/01/2017 9:00,0.918,29.1,25.8,1009,-0.107,-0.151,146,6.5,0.1
18/01/2017 10:00,1.038,28.9,25,1009,-0.078,-0.12,182,1.2,0.3
18/01/2017 11:00,1.084,28.9,24.4,1009.3,-0.07,-0.112,183,1.5,0.2
18/01/2017 12:00,1.069,28.9,24.4,1008.7,-0.055,-0.094,193,1.4,0.5
18/01/2017 13:00,0.998,28.9,24.8,1008.2,-0.034,-0.079,199,1.5,1
18/01/2017 14:00,0.884,28.9,23.9,1007.4,-0.016,-0.067,188,1.5,0.1
18/01/2017 15:00,0.752,28.9,23.2,1006.6,-0.004,-0.063,186,1.9,0.7
18/01/2017 16:00,0.62,28.9,22.9,1006.1,-0.017,-0.084,180,1.5,0.1
18/01/2017 17:00,0.533,28.9,22.5,1006.2,-0.039,-0.11,187,1.5,0.4
18/01/2017 18:00,0.52,28.9,22.3,1006.6,-0.062,-0.131,187,1.6,0.4
18/01/2017 19:00,0.591,28.8,22.2,1006.8,-0.077,-0.143,191,1.5,0.5
18/01/2017 20:00,0.717,28.6,24.9,1007.2,-0.093,-0.156,183,0.9,0.1
18/01/2017 21:00,0.884,28.7,28.6,1007.2,-0.094,-0.154,98,2.3,1
18/01/2017 22:00,1.056,28.9,28.6,1007.3,-0.08,-0.139,29,3.9,0.9
18/01/2017 23:00,1.19,29.1,29.1,1007,-0.062,-0.121,271,3.3,1.3
19/01/2017 0:00,1.268,29.1,28.8,1006.8,-0.032,-0.095,6,5.1,1.5
19/01/2017 1:00,1.275,29.1,28.7,1006.7,0.001,-0.063,323,4.8,1.5
19/01/2017 2:00,1.195,29.2,29.1,1006.5,0.013,-0.053,329,4.5,1.7
19/01/2017 3:00,1.057,29.1,28.8,1006.2,0.009,-0.058,343,4.7,1.7
19/01/2017 4:00,0.902,29.1,29.4,1005.7,-0.001,-0.071,336,4.3,1.5
19/01/2017 5:00,0.772,29.1,29.3,1005.4,-0.01,-0.085,4,4.4,1
19/01/2017 6:00,0.668,29.1,28.8,1005.7,-0.047,-0.125,290,4.6,1.3
19/01/2017 7:00,0.631,29.1,27.9,1006.5,-0.084,-0.158,171,2.7,0.1
19/01/2017 8:00,0.691,28.7,26.3,1007.1,-0.079,-0.146,174,1.5,0.7
19/01/2017 9:00,0.792,28.8,25,1007.5,-0.068,-0.128,197,1.2,0.4
19/01/2017 10:00,0.903,28.7,24.9,1007.5,-0.054,-0.111,180,1.2,0.2
19/01/2017 11:00,0.992,28.7,25.2,1008.1,-0.043,-0.099,176,1.3,0.3
19/01/2017 12:00,1.037,28.8,24.8,1007.8,-0.034,-0.085,142,2,0.5
19/01/2017 13:00,1.033,28.8,24.7,1006.9,-0.022,-0.078,168,1.2,0.6
19/01/2017 14:00,0.976,28.8,24.3,1006.5,-0.016,-0.079,179,1.6,1
19/01/2017 15:00,0.882,28.9,24.3,1006,-0.014,-0.081,165,1.6,0.8
19/01/2017 16:00,0.766,28.9,23.9,1005.8,-0.025,-0.097,183,1.6,0.6
19/01/2017 17:00,0.661,28.9,23.7,1005.9,-0.044,-0.118,201,1.9,0.4
19/01/2017 18:00,0.598,28.9,23.4,1006.3,-0.065,-0.138,185,1.4,0.2
19/01/2017 19:00,0.592,28.8,23.3,1007.2,-0.089,-0.157,204,1.3,0.6
19/01/2017 20:00,0.661,28.8,25.8,1007.6,-0.097,-0.157,205,1.1,0.5
19/01/2017 21:00,0.779,28.8,27.7,1007.8,-0.1,-0.156,67,3.7,1.8
19/01/2017 22:00,0.939,28.8,28.5,1008.1,-0.081,-0.135,61,5.2,3.2
19/01/2017 23:00,1.089,28.9,28.8,1008.1,-0.065,-0.116,72,5,2.5
20/01/2017 0:00,1.194,28.9,29,1007.8,-0.055,-0.107,61,6,3.3
20/01/2017 1:00,1.252,29,29.4,1007.3,-0.034,-0.089,69,5.6,3.4
20/01/2017 2:00,1.236,29.1,30,1006.9,-0.018,-0.077,51,5.5,2.6
20/01/2017 3:00,1.144,29,30.3,1006.5,-0.018,-0.082,59,5.2,2.2
20/01/2017 4:00,1.006,29.2,28.5,1006.5,-0.023,-0.09,85,4.8,0.5
20/01/2017 5:00,0.86,29.3,28.7,1006.3,-0.024,-0.092,333,3.5,0.6
20/01/2017 6:00,0.722,29.3,29.2,1007,-0.041,-0.109,74,3.2,1.1
20/01/2017 7:00,0.631,29.3,27.9,1007.8,-0.061,-0.122,180,3.1,0.1
20/01/2017 8:00,0.594,29.3,26.1,1008.5,-0.087,-0.14,165,1.9,1.3
20/01/2017 9:00,0.623,29.3,25.4,1009.1,-0.1,-0.146,177,2.1,0.6
20/01/2017 10:00,0.705,29.3,24.8,1009.4,-0.095,-0.136,186,0.9,0.2
20/01/2017 11:00,0.807,29.2,24.3,1009.6,-0.083,-0.12,163,1.3,0.2
20/01/2017 12:00,0.901,29.1,23.9,1009,-0.068,-0.106,183,1.5,0.2
20/01/2017 13:00,0.982,29.1,24,1008.8,-0.037,-0.08,201,1.1,0.5
20/01/2017 14:00,1.007,28.9,23.7,1008.1,-0.019,-0.064,136,1.5,0.1
20/01/2017 15:00,0.972,28.9,24.2,1007.8,-0.018,-0.069,173,1.5,0.5
20/01/2017 16:00,0.907,28.8,23.6,1007.5,-0.015,-0.07,190,1.3,0.6
20/01/2017 17:00,0.823,28.8,23.4,1007.4,-0.018,-0.075,173,0.9,0.4
20/01/2017 18:00,0.734,28.8,23.7,1007.8,-0.038,-0.096,159,1,0.2
20/01/2017 19:00,0.685,28.8,23.6,1008.7,-0.052,-0.105,197,1,0.4
20/01/2017 20:00,0.687,28.7,25,1009.2,-0.064,-0.108,195,1.3,0.9
20/01/2017 21:00,0.721,28.6,27.5,1009.6,-0.093,-0.133,96,1.9,0.4
20/01/2017 22:00,0.817,28.9,28.6,1009.7,-0.103,-0.139,90,3.9,2.3
20/01/2017 23:00,0.962,29,28,1009.4,-0.085,-0.12,292,4.5,0.9
21/01/2017 0:00,1.094,28.9,28.5,1008.7,-0.075,-0.114,307,4.4,1.7
21/01/2017 1:00,1.195,29,29.3,1008.3,-0.061,-0.107,328,4.8,1.2
21/01/2017 2:00,1.256,29.2,29.2,1008,-0.031,-0.08,295,4.8,1.9
21/01/2017 3:00,1.239,29.2,29,1007.4,-0.009,-0.062,321,4.2,1.3
21/01/2017 4:00,1.136,29.2,28.9,1007,-0.012,-0.071,312,6.1,1.3
21/01/2017 5:00,0.992,29.1,28.6,1007,-0.014,-0.076,19,4.5,1
21/01/2017 6:00,0.84,29.1,28.5,1007.4,-0.013,-0.074,345,3.5,1
21/01/2017 7:00,0.688,28.7,27.8,1007.9,-0.035,-0.093,27,2.6,0.2
21/01/2017 8:00,0.58,28.6,25.8,1008.6,-0.064,-0.116,184,1.3,0.8
21/01/2017 9:00,0.546,28.6,25.1,1009.2,-0.078,-0.124,168,1.3,0.5
21/01/2017 10:00,0.578,28.7,24.4,1009.8,-0.083,-0.123,182,1.1,0.5
21/01/2017 11:00,0.645,28.7,24.2,1010.1,-0.095,-0.129,178,1.3,0.5
21/01/2017 12:00,0.736,28.7,24.3,1010.3,-0.104,-0.135,166,1.7,0.2
21/01/2017 13:00,0.84,28.7,23.9,1009.8,-0.097,-0.127,189,1.1,0.1
21/01/2017 14:00,0.925,28.7,23.9,1009.4,-0.083,-0.118,196,1.4,0.6
21/01/2017 15:00,0.959,28.7,23.6,1008.8,-0.077,-0.116,181,0.8,0.3
21/01/2017 16:00,0.951,28.7,23.2,1008.4,-0.068,-0.113,182,1,0.2
21/01/2017 17:00,0.897,28.7,22.8,1008.3,-0.067,-0.116,195,1.2,0.2
21/01/2017 18:00,0.816,28.7,22.9,1009,-0.074,-0.122,194,1.1,0.4
21/01/2017 19:00,0.744,28.7,23.1,1009.4,-0.077,-0.119,186,1,0.6
21/01/2017 20:00,0.7,28.8,25.5,1009.6,-0.081,-0.12,125,0.9,0.5
21/01/2017 21:00,0.696,28.8,27.8,1009.9,-0.091,-0.127,91,1.2,0.8
21/01/2017 22:00,0.744,28.9,28.2,1009.8,-0.1,-0.133,257,3.3,1.2
21/01/2017 23:00,0.844,28.9,28.8,1009.4,-0.101,-0.135,273,3.2,1.4
22/01/2017 0:00,0.971,28.9,30.3,1008.7,-0.101,-0.139,256,3.4,1.5
22/01/2017 1:00,1.106,28.9,30.3,1007.9,-0.088,-0.133,261,4.7,1.7
22/01/2017 2:00,1.214,29,29.1,1007.3,-0.064,-0.118,298,4.5,1.9
22/01/2017 3:00,1.246,29.1,29,1007.4,-0.053,-0.111,300,4.7,1.8
22/01/2017 4:00,1.208,29.1,30.1,1006.9,-0.039,-0.098,287,4.6,1.5
22/01/2017 5:00,1.112,29.1,29,1006.9,-0.018,-0.081,302,4.4,1.5
22/01/2017 6:00,0.959,29,29.1,1007.1,-0.009,-0.073,332,4.6,0.8
22/01/2017 7:00,0.778,29,28.2,1008.1,-0.021,-0.082,311,3.1,0.4
22/01/2017 8:00,0.618,28.7,26.4,1008.9,-0.041,-0.091,173,1.5,0.2
22/01/2017 9:00,0.511,28.7,25.6,1009.7,-0.063,-0.106,169,0.9,0.3
22/01/2017 10:00,0.468,28.7,25,1010.1,-0.088,-0.123,186,1.1,0.5
22/01/2017 11:00,0.494,28.7,24.4,1010.5,-0.108,-0.138,169,1,0.4
22/01/2017 12:00,0.573,28.8,24,1010.4,-0.125,-0.153,176,1.4,0.2
22/01/2017 13:00,0.702,28.9,23.9,1009.7,-0.121,-0.15,186,1.1,0.2
22/01/2017 14:00,0.845,29,23.6,1008.9,-0.1,-0.136,180,1.3,0.5
22/01/2017 15:00,0.945,28.9,23.3,1008.3,-0.089,-0.133,184,1.3,0.3
22/01/2017 16:00,0.993,28.9,23.2,1008.1,-0.082,-0.131,190,0.7,0.2
22/01/2017 17:00,1,28.9,23.3,1007.8,-0.061,-0.113,200,1.8,0.8
22/01/2017 18:00,0.944,28.9,23.2,1007.8,-0.059,-0.113,186,1.4,0.2
22/01/2017 19:00,0.863,28.9,23.3,1007.9,-0.058,-0.112,195,1.4,0.1
22/01/2017 20:00,0.782,28.8,26.2,1008.4,-0.061,-0.114,152,1,0
22/01/2017 21:00,0.729,28.9,28.5,1008.3,-0.067,-0.115,120,1.6,1.2
22/01/2017 22:00,0.737,28.9,29.5,1008.4,-0.06,-0.108,104,3.2,0.8
22/01/2017 23:00,0.784,29,29.1,1008.5,-0.073,-0.121,5,3,0.7
23/01/2017 0:00,0.887,29.2,29,1008.5,-0.082,-0.129,21,3.9,1
23/01/2017 1:00,1.027,29.2,29,1008.2,-0.08,-0.127,287,4.4,1
23/01/2017 2:00,1.15,29.2,29.2,1008.1,-0.082,-0.133,316,4.2,1.8
23/01/2017 3:00,1.221,29.1,29.7,1007.9,-0.089,-0.14,303,5.1,1.9
23/01/2017 4:00,1.23,29,29.6,1007.6,-0.087,-0.14,314,4.4,1.1
23/01/2017 5:00,1.158,29.1,29.8,1007.8,-0.084,-0.14,291,4.2,1.5
23/01/2017 6:00,1.021,28.9,29.3,1008.4,-0.075,-0.128,255,3.2,0.9
23/01/2017 7:00,0.849,29,28.4,1009.1,-0.061,-0.108,217,3.1,0.3
23/01/2017 8:00,0.667,29.1,27.1,1009.7,-0.056,-0.097,150,1,0.6
23/01/2017 9:00,0.514,29.1,26.5,1010.3,-0.061,-0.096,160,1.4,0.4
23/01/2017 10:00,0.416,29.1,25.9,1010.8,-0.077,-0.105,170,1.1,0
23/01/2017 11:00,0.399,29.2,25.1,1011,-0.09,-0.114,186,1.4,0.6
23/01/2017 12:00,0.455,29.1,24.9,1010.9,-0.107,-0.129,190,1.6,0.5
23/01/2017 13:00,0.573,29.1,24.7,1010.3,-0.118,-0.142,181,1.2,0.3
23/01/2017 14:00,0.727,29.2,24.8,1009.7,-0.118,-0.148,182,1.1,0.5
23/01/2017 15:00,0.883,29.3,24.1,1008.9,-0.105,-0.141,191,1.3,0.8
23/01/2017 16:00,0.99,29.3,23.8,1008.5,-0.098,-0.142,182,1.2,0.3
23/01/2017 17:00,1.035,29.3,23.7,1008.5,-0.092,-0.14,172,1.1,0.2
23/01/2017 18:00,1.028,29.2,23.5,1009.5,-0.073,-0.119,185,1.3,0.4
23/01/2017 19:00,0.964,29.2,23.7,1010.3,-0.061,-0.097,148,0.8,0.1
23/01/2017 20:00,0.862,29.2,26.1,1010.7,-0.063,-0.092,209,0.9,0.2
23/01/2017 21:00,0.779,29.2,28.7,1010.9,-0.058,-0.082,308,0.7,0.2
23/01/2017 22:00,0.745,29.3,28.9,1010.6,-0.04,-0.064,51,3.3,1.6
23/01/2017 23:00,0.74,29.3,30.5,1010.4,-0.054,-0.081,199,4.7,1.2
24/01/2017 0:00,0.806,29.3,30.6,1009.8,-0.067,-0.096,219,4,1.3
24/01/2017 1:00,0.937,29.3,30.7,1009.5,-0.069,-0.104,163,5.2,1.2
24/01/2017 2:00,1.086,29.2,30.6,1009.1,-0.072,-0.11,245,5.3,1.6
24/01/2017 3:00,1.198,29.2,31.2,1008.5,-0.086,-0.128,212,5.5,1.3
24/01/2017 4:00,1.262,29,30.8,1008,-0.086,-0.134,285,5.8,0.8
24/01/2017 5:00,1.247,29.1,31,1007.5,-0.082,-0.135,173,5.5,1.3
24/01/2017 6:00,1.145,29.1,29.8,1008.2,-0.075,-0.132,35,4,0.8
24/01/2017 7:00,0.984,29.1,28.9,1009,-0.057,-0.106,60,4.1,2.3
24/01/2017 8:00,0.786,29.3,28.2,1009.4,-0.041,-0.082,196,3.6,0.4
24/01/2017 9:00,0.602,29.1,27.6,1009.8,-0.025,-0.063,179,1.4,0.8
24/01/2017 10:00,0.465,29.1,26.9,1010.4,-0.016,-0.049,180,1.5,0.4
24/01/2017 11:00,0.387,29.2,26.9,1010.6,-0.027,-0.055,185,1,0.5
24/01/2017 12:00,0.386,29.3,26.9,1010.6,-0.055,-0.081,95,2.4,0.7
24/01/2017 13:00,0.486,29.3,26.8,1009.9,-0.069,-0.096,168,2.5,0.7
24/01/2017 14:00,0.652,29.3,26.5,1009.2,-0.071,-0.105,150,2.1,1
24/01/2017 15:00,0.821,29.3,26.2,1008.7,-0.083,-0.124,179,3.3,0.5
24/01/2017 16:00,0.969,29.2,25.6,1008.6,-0.089,-0.135,196,1.2,0.4
24/01/2017 17:00,1.074,29.2,25.8,1008.9,-0.081,-0.127,184,1.8,0.5
24/01/2017 18:00,1.111,29.2,25.5,1009.2,-0.065,-0.108,157,1.1,0.5
24/01/2017 19:00,1.067,29.1,25.4,1009.9,-0.056,-0.095,178,1.3,0.3
24/01/2017 20:00,0.969,29.1,28.1,1010.1,-0.05,-0.084,91,1.4,0
24/01/2017 21:00,0.859,29.1,29,1010.3,-0.043,-0.074,59,3.9,2.3
24/01/2017 22:00,0.767,29.1,30.3,1010.2,-0.039,-0.068,81,5.5,1.4
24/01/2017 23:00,0.72,29.2,30.8,1009.8,-0.042,-0.073,67,4.6,1.6
25/01/2017 0:00,0.739,29.3,31.6,1009.3,-0.055,-0.09,181,4.3,1.1
25/01/2017 1:00,0.847,29.4,31.1,1008.8,-0.057,-0.096,294,5.5,1.3
25/01/2017 2:00,1.003,29.4,31,1008.5,-0.059,-0.104,139,4.9,2
25/01/2017 3:00,1.147,29.3,31.1,1008.3,-0.077,-0.124,237,5,1.5
25/01/2017 4:00,1.26,29.3,31.3,1007.9,-0.081,-0.131,207,5,1.2
25/01/2017 5:00,1.297,29.1,31,1007.7,-0.085,-0.139,223,6.1,1.2
25/01/2017 6:00,1.248,29.1,29.8,1008,-0.079,-0.134,34,5.6,0.4
25/01/2017 7:00,1.114,29,28.9,1008.5,-0.063,-0.115,35,3.9,0.3
25/01/2017 8:00,0.899,29,27.6,1009.1,-0.061,-0.107,184,2.8,1
25/01/2017 9:00,0.677,29.3,27.3,1009.2,-0.047,-0.088,164,1.4,0.3
25/01/2017 10:00,0.487,29.3,26.7,1009.5,-0.033,-0.073,205,1.3,0.3
25/01/2017 11:00,0.353,29.3,26.8,1010,-0.034,-0.071,188,1.5,0.7
25/01/2017 12:00,0.306,29.3,26,1009.7,-0.049,-0.081,179,1.5,0.5
25/01/2017 13:00,0.358,29.3,25.4,1009,-0.07,-0.106,120,4.2,0.5
25/01/2017 14:00,0.503,29.3,25.3,1008.4,-0.086,-0.128,0,1.8,0
25/01/2017 15:00,0.698,29.3,24.9,1007.9,-0.095,-0.144,72,2.6,1.1
25/01/2017 16:00,0.885,29.3,25.1,1007.7,-0.105,-0.159,140,2,0.1
25/01/2017 17:00,1.042,29.3,24.7,1007.8,-0.1,-0.155,202,1.6,0.3
